2020/03/29 03:32:41,2020/03/29 03:32:42,16.93057654751164,0.028217627579186073
2020/03/29 03:32:42,2020/03/29 03:32:43,12.65357308905083,0.04930691606093746
2020/03/29 03:32:43,2020/03/29 03:32:45,9.965173875637058,0.06591553918699923
2020/03/29 03:32:45,2020/03/29 03:32:46,18.3729963156086,0.09653719971301356
2020/03/29 03:32:46,2020/03/29 03:32:47,12.941236751666926,0.11810592763245842
2020/03/29 03:32:47,2020/03/29 03:32:48,17.539186288764736,0.14733790478039965
2020/03/29 03:32:48,2020/03/29 03:32:49,13.479838223939863,0.16980430182029943
2020/03/29 03:32:49,2020/03/29 03:32:51,14.03219059608456,0.19319128614710704
2020/03/29 03:32:51,2020/03/29 03:32:52,15.226832995237594,0.21856934113916968
2020/03/29 03:32:52,2020/03/29 03:32:53,13.902090032685807,0.24173949119364602
2020/03/29 04:45:17,2020/03/29 04:45:18,14.752978289509704,0.02458829714918284
2020/03/29 04:45:18,2020/03/29 04:45:19,11.070317985625858,0.04303882712522594
2020/03/29 04:45:19,2020/03/29 04:45:21,15.430173957389973,0.06875578372087589
2020/03/29 04:45:21,2020/03/29 04:45:22,12.426128553572527,0.08946599797683011
2020/03/29 04:45:22,2020/03/29 04:45:23,12.793445400464627,0.11078840697760449
2020/03/29 04:45:23,2020/03/29 04:45:24,14.486224351493783,0.1349321142300941
2020/03/29 04:45:24,2020/03/29 04:45:25,12.402854492839959,0.1556035383848274
2020/03/29 04:45:25,2020/03/29 04:45:27,15.828484270301184,0.18198434550199605
2020/03/29 04:45:27,2020/03/29 04:45:28,16.24680980697532,0.20906236184695492
2020/03/29 04:45:28,2020/03/29 04:45:29,15.05826353833393,0.23415946774417812
2020/03/29 04:45:29,2020/03/29 04:45:30,17.444145977895754,0.26323304437400435
2020/03/29 05:26:46,2020/03/29 05:26:47,18.28541025751031,0.03047568376251718
2020/03/29 05:26:47,2020/03/29 05:26:48,15.463139135275178,0.05624758232130914
2020/03/29 05:26:48,2020/03/29 05:26:49,17.81900830153538,0.0859459294905348
2020/03/29 05:26:49,2020/03/29 05:26:50,17.180337545986976,0.11457982540051308
2020/03/29 05:26:50,2020/03/29 05:26:52,12.165596668817626,0.13485581984854245
2020/03/29 05:26:52,2020/03/29 05:26:53,15.19426328469279,0.16017959198969708
2020/03/29 05:26:53,2020/03/29 05:26:54,15.143952365643182,0.1854195125991024
2020/03/29 05:26:54,2020/03/29 05:26:55,18.147079747354265,0.2156646455113595
2020/03/29 06:18:15,2020/03/29 06:18:16,13.683742394054017,0.02280623732342336
2020/03/29 06:18:16,2020/03/29 06:18:17,12.197181206812758,0.04313487266811129
2020/03/29 06:18:17,2020/03/29 06:18:19,14.96477110195462,0.06807615783803565
2020/03/29 06:18:19,2020/03/29 06:18:20,18.41237126436047,0.09876344327863644
2020/03/29 06:18:20,2020/03/29 06:18:21,16.006291784891477,0.12544059625345558
2020/03/29 06:18:21,2020/03/29 06:18:22,13.535974240556625,0.14800055332104994
2020/03/29 06:18:22,2020/03/29 06:18:23,15.294362303837495,0.1734911571607791
2020/03/29 06:18:23,2020/03/29 06:18:25,14.89144979963662,0.19831024016017346
2020/03/29 06:18:25,2020/03/29 06:18:26,17.310615549882282,0.22716126607664391
2020/03/29 06:18:26,2020/03/29 06:18:27,17.314902427221856,0.25601943678868033
2020/03/29 06:18:27,2020/03/29 06:18:28,16.230308645745694,0.2830699511982565
2020/03/29 06:18:28,2020/03/29 06:18:30,16.820202890435315,0.31110362268231534
2020/03/29 06:18:30,2020/03/29 06:18:31,15.52121992153228,0.3369723225515358
2020/03/29 06:18:31,2020/03/29 06:18:32,13.746211850222513,0.35988267563524007
2020/03/29 06:18:32,2020/03/29 06:18:33,14.421466973708007,0.3839184539247534
2020/03/29 06:18:33,2020/03/29 06:18:34,16.775456625285205,0.41187754830022866
